XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.569, 7.304, -0.489, 7.297, 0, 5, 10.9, 914552750
-0.572, 7.295, -0.530, 7.289, 0, 5, 10.8, 914553491
-0.584, 7.320, -0.513, 7.312, 0, 5, 11.0, 914553588
-0.580, 7.322, -0.490, 7.381, 0, 5, 10.7, 914553666
-0.577, 7.326, -0.521, 7.249, 0, 5, 11.1, 914553762
-0.581, 7.318, -0.658, 7.265, 0, 5, 10.9, 914553847
-0.589, 7.310, -0.705, 7.347, 0, 5, 10.9, 914553935
-0.583, 7.304, -0.568, 7.289, 0, 5, 10.8, 914554016
-0.575, 7.301, -0.480, 7.299, 0, 5, 10.8, 914554107
-0.578, 7.311, -0.633, 7.295, 0, 5, 10.8, 914554236
-0.590, 7.309, -0.603, 7.380, 0, 5, 11.1, 914554336
-0.593, 7.301, -0.576, 7.263, 0, 5, 10.7, 914554412
-0.591, 7.304, -0.489, 7.284, 0, 5, 11.0, 914554504
-0.585, 7.305, -0.472, 7.392, 0, 5, 10.9, 914554598
-0.591, 7.297, -0.601, 7.339, 0, 5, 10.9, 914554696
-0.591, 7.287, -0.568, 7.294, 0, 5, 10.8, 914554779
-0.591, 7.285, -0.568, 7.316, 0, 5, 10.8, 914554863
-0.589, 7.283, -0.480, 7.252, 0, 5, 10.9, 914554937
-0.587, 7.284, -0.569, 7.224, 0, 5, 10.8, 914555017
-0.578, 7.281, -0.561, 7.346, 0, 5, 10.7, 914555119
-0.572, 7.282, -0.424, 7.295, 0, 5, 11.0, 914555224
-0.562, 7.285, -0.481, 7.216, 0, 5, 10.9, 914555312
-0.565, 7.289, -0.481, 7.327, 0, 5, 10.9, 914555391
-0.564, 7.287, -0.527, 7.268, 0, 5, 10.9, 914555484
-0.562, 7.279, -0.514, 7.236, 0, 5, 11.0, 914555577
-0.564, 7.280, -0.673, 7.346, 0, 5, 10.9, 914555672
-0.557, 7.289, -0.577, 7.268, 0, 5, 10.8, 914555767
-0.559, 7.277, -0.537, 7.275, 0, 5, 11.0, 914555858
-0.562, 7.277, -0.680, 7.282, 0, 5, 10.8, 914555955
-0.573, 7.279, -0.570, 7.213, 0, 5, 11.2, 914556043
-0.569, 7.278, -0.536, 7.206, 0, 5, 10.8, 914556124
-0.566, 7.288, -0.458, 7.317, 0, 5, 10.9, 914556200
-0.565, 7.289, -0.569, 7.258, 0, 5, 10.6, 914556297
-0.564, 7.291, -0.560, 7.361, 0, 5, 11.1, 914556404
-0.563, 7.290, -0.632, 7.208, 0, 5, 10.5, 914556496
-0.565, 7.287, -0.568, 7.166, 0, 5, 11.0, 914556589
-0.567, 7.286, -0.559, 7.387, 0, 5, 11.0, 914556683
-0.572, 7.286, -0.633, 7.311, 0, 5, 10.9, 914556775
-0.570, 7.280, -0.568, 7.293, 0, 5, 10.5, 914556865
-0.570, 7.287, -0.481, 7.383, 0, 5, 10.8, 914556960
-0.564, 7.282, -0.407, 7.370, 0, 5, 10.7, 914557052
-0.562, 7.283, -0.553, 7.363, 0, 5, 10.8, 914557146
-0.567, 7.285, -0.609, 7.417, 0, 5, 10.6, 914557224
-0.571, 7.282, -0.392, 7.300, 0, 5, 11.1, 914557316
-0.579, 7.280, -0.514, 7.238, 0, 5, 11.1, 914557394
-0.575, 7.277, -0.536, 7.338, 0, 5, 11.0, 914557556
-0.584, 7.284, -0.641, 7.306, 0, 5, 10.9, 914557644
-0.583, 7.271, -0.562, 7.291, 0, 5, 10.9, 914557765
-0.583, 7.275, -0.697, 7.496, 0, 5, 10.8, 914557859
-0.586, 7.282, -0.472, 7.288, 0, 5, 10.9, 914557952
-0.581, 7.285, -0.617, 7.415, 0, 5, 10.7, 914558028
-0.588, 7.289, -0.503, 7.346, 0, 5, 10.6, 914558120
